dt,sunrise,sunset,moonrise,moonset,moon_phase,summary,temp,feels_like,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,weather,clouds,pop,uvi,rain,City,Latitude,Longitude,snow,day,min,max,night,eve,morn,average_min_temp,average_max_temp,rain_fall,avg_clouds,City_ID
2025-02-07 12:00:00+00:00,1738911555,1738948217,1738928460,1738897980,0.33,There will be partly cloudy today,"{'day': 7.76, 'min': 4.43, 'max': 8.79, 'night': 7.69, 'eve': 6.95, 'morn': 6.33}","{'day': 5.33, 'night': 4.66, 'eve': 4.54, 'morn': 6.33}",1021,74,2.68,5.09,104,8.74,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,1.82,,Carcassonne,43.21,2.35,,7.76,4.43,8.79,7.69,6.95,6.33,3.72625,11.2075,2.385,44.0,147
2025-02-08 12:00:00+00:00,1738997881,1739034699,1739018220,1738988460,0.36,"You can expect partly cloudy with rain in the morning, with rain with snow in the afternoon","{'day': 3.62, 'min': 3.21, 'max': 7.28, 'night': 3.44, 'eve': 3.21, 'morn': 3.8}","{'day': 0.93, 'night': 0.7, 'eve': 0.68, 'morn': 0.59}",1025,97,2.55,4.47,108,9.25,"[{'id': 616, 'main': 'Snow', 'description': 'rain and snow', 'icon': '13d'}]",100,1.0,2.0,2.16,Carcassonne,43.21,2.35,6.81,3.62,3.21,7.28,3.44,3.21,3.8,3.72625,11.2075,2.385,44.0,147
2025-02-09 12:00:00+00:00,1739084205,1739121180,1739108520,1739078280,0.4,"There will be rain until morning, then partly cloudy","{'day': 9.28, 'min': 3.4, 'max': 10.48, 'night': 8.01, 'eve': 8.97, 'morn': 4.03}","{'day': 8.4, 'night': 8.01, 'eve': 8.97, 'morn': 1.47}",1030,76,4.57,3.04,262,5.59,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",92,1.0,2.0,2.61,Carcassonne,43.21,2.35,,9.28,3.4,10.48,8.01,8.97,4.03,3.72625,11.2075,2.385,44.0,147
2025-02-10 12:00:00+00:00,1739170527,1739207661,1739199180,1739167380,0.43,There will be partly cloudy today,"{'day': 12.02, 'min': 4.92, 'max': 12.08, 'night': 7.62, 'eve': 8, 'morn': 4.92}","{'day': 10.97, 'night': 5.37, 'eve': 5.64, 'morn': 3.11}",1028,65,5.09,5.61,99,6.95,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",39,0.0,2.0,,Carcassonne,43.21,2.35,,12.02,4.92,12.08,7.62,8.0,4.92,3.72625,11.2075,2.385,44.0,147
2025-02-03 12:00:00+00:00,1738566429,1738602551,1738575180,0,0.18,"You can expect partly cloudy in the morning, with clearing in the afternoon","{'day': 8.8, 'min': 1.09, 'max': 8.87, 'night': 1.97, 'eve': 6.19, 'morn': 1.17}","{'day': 7.85, 'night': -0.52, 'eve': 5.47, 'morn': -1.15}",1026,62,1.93,2.33,192,2.16,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",7,0.0,2.15,,Ariege,42.95,1.41,,8.8,1.09,8.87,1.97,6.19,1.17,1.01125,7.93,0.2466666666666666,46.0,57
2025-02-04 12:00:00+00:00,1738652761,1738689032,1738663020,1738625040,0.22,There will be clear sky today,"{'day': 10.51, 'min': 1.35, 'max': 10.76, 'night': 2.69, 'eve': 4.04, 'morn': 1.36}","{'day': 8.69, 'night': 0.3, 'eve': 2.14, 'morn': -1.32}",1027,41,-2.91,2.46,188,2.05,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",5,0.0,2.07,,Ariege,42.95,1.41,,10.51,1.35,10.76,2.69,4.04,1.36,1.01125,7.93,0.2466666666666666,46.0,57
2025-02-05 12:00:00+00:00,1738739092,1738775513,1738751160,1738716120,0.25,Expect a day of partly cloudy with clear spells,"{'day': 9.8, 'min': 1.26, 'max': 10.11, 'night': 2.22, 'eve': 3.35, 'morn': 1.32}","{'day': 9.09, 'night': -0.22, 'eve': 1.76, 'morn': -1.24}",1035,47,-1.64,2.41,199,2.43,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.24,,Ariege,42.95,1.41,,9.8,1.26,10.11,2.22,3.35,1.32,1.01125,7.93,0.2466666666666666,46.0,57
2025-02-06 12:00:00+00:00,1738825422,1738861994,1738839660,1738807200,0.29,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 8.79, 'min': 1.2, 'max': 9.11, 'night': 2.64, 'eve': 2.79, 'morn': 1.26}","{'day': 7.92, 'night': 1.26, 'eve': 1.38, 'morn': -1.41}",1029,50,-1.64,2.44,191,2.06,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.27,,Ariege,42.95,1.41,,8.79,1.2,9.11,2.64,2.79,1.26,1.01125,7.93,0.2466666666666666,46.0,57
2025-02-07 12:00:00+00:00,1738911749,1738948474,1738928760,1738898100,0.33,Expect a day of partly cloudy with rain,"{'day': 6.03, 'min': 2.35, 'max': 6.03, 'night': 2.35, 'eve': 3.21, 'morn': 2.89}","{'day': 4.53, 'night': 2.35, 'eve': 3.21, 'morn': 2.89}",1019,69,0.3,2.04,32,2.61,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.23,1.06,0.26,Ariege,42.95,1.41,,6.03,2.35,6.03,2.35,3.21,2.89,1.01125,7.93,0.2466666666666666,46.0,57
2025-02-08 12:00:00+00:00,1738998075,1739034955,1739018520,1738988640,0.36,"There will be rain until morning, then snow","{'day': 0.84, 'min': 0.28, 'max': 2.08, 'night': 0.3, 'eve': 0.28, 'morn': 0.35}","{'day': 0.84, 'night': 0.3, 'eve': 0.28, 'morn': 0.35}",1025,97,-0.05,1.55,304,2.58,"[{'id': 616, 'main': 'Snow', 'description': 'rain and snow', 'icon': '13d'}]",100,1.0,2.0,0.36,Ariege,42.95,1.41,7.48,0.84,0.28,2.08,0.3,0.28,0.35,1.01125,7.93,0.2466666666666666,46.0,57
2025-02-09 12:00:00+00:00,1739084400,1739121436,1739108820,1739078400,0.4,"There will be snow until morning, then partly cloudy","{'day': 6.01, 'min': -0.78, 'max': 6.01, 'night': 2.42, 'eve': 4.51, 'morn': 0.67}","{'day': 4.99, 'night': 0.68, 'eve': 4.51, 'morn': 0.67}",1030,85,3.19,1.74,185,1.7,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",93,0.4,2.0,,Ariege,42.95,1.41,0.24,6.01,-0.78,6.01,2.42,4.51,0.67,1.01125,7.93,0.2466666666666666,46.0,57
2025-02-10 12:00:00+00:00,1739170723,1739207916,1739199480,1739167560,0.43,Expect a day of partly cloudy with rain,"{'day': 10.47, 'min': 1.34, 'max': 10.47, 'night': 4.46, 'eve': 4.99, 'morn': 1.63}","{'day': 9.3, 'night': 2.48, 'eve': 3.44, 'morn': -1}",1026,66,3.8,2.45,184,1.88,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",63,0.2,2.0,0.12,Ariege,42.95,1.41,,10.47,1.34,10.47,4.46,4.99,1.63,1.01125,7.93,0.2466666666666666,46.0,57
2025-02-03 12:00:00+00:00,1738566508,1738602457,1738575120,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 10.85, 'min': 3.59, 'max': 12.99, 'night': 5.78, 'eve': 10.8, 'morn': 3.89}","{'day': 9.56, 'night': 5.78, 'eve': 9.5, 'morn': 2.34}",1027,60,3.4,3.51,310,4.53,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8,0.0,1.97,,Toulouse,43.6,1.44,,10.85,3.59,12.99,5.78,10.8,3.89,3.87,10.8675,0.81,40.375,357
2025-02-04 12:00:00+00:00,1738652839,1738688940,1738662960,1738625100,0.22,There will be clear sky today,"{'day': 10.24, 'min': 3.22, 'max': 11.83, 'night': 5.95, 'eve': 7.84, 'morn': 3.44}","{'day': 8.78, 'night': 4.8, 'eve': 6.7, 'morn': 3.44}",1028,56,1.66,1.97,340,2.35,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",6,0.0,1.92,,Toulouse,43.6,1.44,,10.24,3.22,11.83,5.95,7.84,3.44,3.87,10.8675,0.81,40.375,357
2025-02-05 12:00:00+00:00,1738739168,1738775422,1738751040,1738716240,0.25,There will be clear sky today,"{'day': 10.53, 'min': 3.33, 'max': 11.59, 'night': 6.04, 'eve': 7.68, 'morn': 3.57}","{'day': 9.05, 'night': 4.21, 'eve': 6.23, 'morn': 1.54}",1036,54,1.56,3.87,318,4.73,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.04,,Toulouse,43.6,1.44,,10.53,3.33,11.59,6.04,7.68,3.57,3.87,10.8675,0.81,40.375,357
2025-02-06 12:00:00+00:00,1738825496,1738861905,1738839540,1738807380,0.29,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 9.66, 'min': 3.2, 'max': 10.97, 'night': 5.4, 'eve': 6.73, 'morn': 3.44}","{'day': 8.26, 'night': 3.7, 'eve': 4.93, 'morn': 1.69}",1030,63,2.73,3.34,293,3.88,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.0,,Toulouse,43.6,1.44,,9.66,3.2,10.97,5.4,6.73,3.44,3.87,10.8675,0.81,40.375,357
2025-02-07 12:00:00+00:00,1738911822,1738948388,1738928580,1738898280,0.33,Expect a day of partly cloudy with rain,"{'day': 7.68, 'min': 6.16, 'max': 8.79, 'night': 7.35, 'eve': 7.29, 'morn': 6.16}","{'day': 7.68, 'night': 6.74, 'eve': 6.2, 'morn': 5.18}",1021,80,4.32,2.16,233,4.09,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.2,1.64,0.26,Toulouse,43.6,1.44,,7.68,6.16,8.79,7.35,7.29,6.16,3.87,10.8675,0.81,40.375,357
2025-02-08 12:00:00+00:00,1738998146,1739034870,1739018340,1738988820,0.36,Expect a day of rain with snow,"{'day': 4.66, 'min': 3.15, 'max': 6.46, 'night': 4.46, 'eve': 4.56, 'morn': 3.3}","{'day': 2.13, 'night': 4.46, 'eve': 3.22, 'morn': -0.54}",1025,79,1.14,4.59,279,7.18,"[{'id': 616, 'main': 'Snow', 'description': 'rain and snow', 'icon': '13d'}]",100,0.8,2.0,1.36,Toulouse,43.6,1.44,0.39,4.66,3.15,6.46,4.46,4.56,3.3,3.87,10.8675,0.81,40.375,357
2025-02-09 12:00:00+00:00,1739084469,1739121353,1739108640,1739078580,0.4,There will be partly cloudy today,"{'day': 8.86, 'min': 3.91, 'max': 10.75, 'night': 7.13, 'eve': 7.69, 'morn': 3.91}","{'day': 7.9, 'night': 6.34, 'eve': 7.69, 'morn': 3.91}",1031,69,3.39,1.96,37,2.01,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",64,0.03,2.0,,Toulouse,43.6,1.44,,8.86,3.91,10.75,7.13,7.69,3.91,3.87,10.8675,0.81,40.375,357
2025-02-10 12:00:00+00:00,1739170790,1739207835,1739199300,1739167680,0.43,There will be partly cloudy today,"{'day': 11.61, 'min': 4.4, 'max': 13.56, 'night': 7.58, 'eve': 8.97, 'morn': 4.4}","{'day': 10.45, 'night': 5.01, 'eve': 6.55, 'morn': 3.18}",1027,62,4.32,4.4,134,9.84,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",45,0.0,2.0,,Toulouse,43.6,1.44,,11.61,4.4,13.56,7.58,8.97,4.4,3.87,10.8675,0.81,40.375,357
2025-02-03 12:00:00+00:00,1738566587,1738602421,1738575120,0,0.18,There will be clear sky today,"{'day': 9.68, 'min': 3.02, 'max': 10.52, 'night': 5.34, 'eve': 8.93, 'morn': 3.25}","{'day': 7.86, 'night': 4.44, 'eve': 7.58, 'morn': 1.49}",1027,64,3.21,3.49,308,4.29,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2,0.0,1.87,,Montauban,44.02,1.35,,9.68,3.02,10.52,5.34,8.93,3.25,3.51125,9.94,0.22,41.0,284
2025-02-04 12:00:00+00:00,1738652917,1738688905,1738662900,1738625160,0.22,There will be clear sky today,"{'day': 9.4, 'min': 2.37, 'max': 10.92, 'night': 5.34, 'eve': 7.17, 'morn': 2.59}","{'day': 9.4, 'night': 4.04, 'eve': 6.37, 'morn': 2.59}",1028,62,2.46,1.86,319,1.98,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",4,0.0,1.89,,Montauban,44.02,1.35,,9.4,2.37,10.92,5.34,7.17,2.59,3.51125,9.94,0.22,41.0,284
2025-02-05 12:00:00+00:00,1738739245,1738775389,1738750980,1738716360,0.25,There will be clear sky today,"{'day': 9.66, 'min': 2.73, 'max': 11.43, 'night': 5.54, 'eve': 7.38, 'morn': 2.96}","{'day': 8.07, 'night': 4.56, 'eve': 5.75, 'morn': 1.24}",1036,61,2.44,3.7,322,4.72,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.98,,Montauban,44.02,1.35,,9.66,2.73,11.43,5.54,7.38,2.96,3.51125,9.94,0.22,41.0,284
2025-02-06 12:00:00+00:00,1738825571,1738861873,1738839420,1738807500,0.29,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 8.68, 'min': 2.49, 'max': 9.8, 'night': 5.06, 'eve': 6.33, 'morn': 2.77}","{'day': 7.87, 'night': 3.89, 'eve': 4.98, 'morn': 2.77}",1031,68,3.02,2.14,293,1.98,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",2,0.0,1.95,,Montauban,44.02,1.35,,8.68,2.49,9.8,5.06,6.33,2.77,3.51125,9.94,0.22,41.0,284
2025-02-07 12:00:00+00:00,1738911895,1738948357,1738928460,1738898460,0.33,Expect a day of partly cloudy with rain,"{'day': 7.39, 'min': 5.88, 'max': 7.76, 'night': 6.69, 'eve': 6.39, 'morn': 5.88}","{'day': 5.98, 'night': 5.31, 'eve': 6.39, 'morn': 5.88}",1021,77,3.57,2.19,188,3.73,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.2,1.41,0.2,Montauban,44.02,1.35,,7.39,5.88,7.76,6.69,6.39,5.88,3.51125,9.94,0.22,41.0,284
2025-02-08 12:00:00+00:00,1738998218,1739034841,1739018220,1738988940,0.36,Expect a day of partly cloudy with rain,"{'day': 3.52, 'min': 2.92, 'max': 5.71, 'night': 4.45, 'eve': 4.36, 'morn': 2.92}","{'day': 0.49, 'night': 4.45, 'eve': 4.36, 'morn': -1.38}",1025,95,2.76,5.22,291,7.73,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.2,2.0,0.24,Montauban,44.02,1.35,,3.52,2.92,5.71,4.45,4.36,2.92,3.51125,9.94,0.22,41.0,284
2025-02-09 12:00:00+00:00,1739084540,1739121325,1739108520,1739078760,0.4,There will be partly cloudy today,"{'day': 8.38, 'min': 4.53, 'max': 10.29, 'night': 6.6, 'eve': 7.36, 'morn': 4.69}","{'day': 7.74, 'night': 6.6, 'eve': 7.36, 'morn': 4.69}",1031,73,3.82,1.56,11,1.57,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",98,0.0,2.0,,Montauban,44.02,1.35,,8.38,4.53,10.29,6.6,7.36,4.69,3.51125,9.94,0.22,41.0,284
2025-02-10 12:00:00+00:00,1739170860,1739207808,1739199240,1739167860,0.43,There will be partly cloudy today,"{'day': 11.42, 'min': 4.15, 'max': 13.09, 'night': 6.97, 'eve': 9.37, 'morn': 4.15}","{'day': 10.24, 'night': 5.03, 'eve': 8.63, 'morn': 2.99}",1028,62,4.34,3.08,135,4.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",22,0.0,2.0,,Montauban,44.02,1.35,,11.42,4.15,13.09,6.97,9.37,4.15,3.51125,9.94,0.22,41.0,284
2025-02-03 12:00:00+00:00,1738567208,1738603193,1738575840,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 10.77, 'min': 8.01, 'max': 12.03, 'night': 8.42, 'eve': 11.17, 'morn': 8.79}","{'day': 10.12, 'night': 7.53, 'eve': 10.54, 'morn': 8.43}",1027,85,8.35,1.81,297,2.07,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",76,0.75,1.77,,Biarritz,43.47,-1.55,,10.77,8.01,12.03,8.42,11.17,8.79,5.915,10.97375,2.7566666666666664,54.125,114
2025-02-04 12:00:00+00:00,1738653539,1738689675,1738663680,1738625820,0.22,"There will be partly cloudy until morning, then clearing","{'day': 12.16, 'min': 6.41, 'max': 12.63, 'night': 8.93, 'eve': 9.49, 'morn': 6.59}","{'day': 11.02, 'night': 7.57, 'eve': 9.05, 'morn': 5.31}",1028,61,4.64,2.77,224,3.24,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.95,,Biarritz,43.47,-1.55,,12.16,6.41,12.63,8.93,9.49,6.59,5.915,10.97375,2.7566666666666664,54.125,114
2025-02-05 12:00:00+00:00,1738739868,1738776158,1738751820,1738716960,0.25,"The day will start with clear sky through the late morning hours, transitioning to partly cloudy","{'day': 10.94, 'min': 7.35, 'max': 11.46, 'night': 7.35, 'eve': 9.19, 'morn': 7.86}","{'day': 10.05, 'night': 6.11, 'eve': 8.32, 'morn': 6.7}",1037,75,6.45,2.93,353,3.14,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",27,0.0,2.04,,Biarritz,43.47,-1.55,,10.94,7.35,11.46,7.35,9.19,7.86,5.915,10.97375,2.7566666666666664,54.125,114
2025-02-06 12:00:00+00:00,1738826196,1738862640,1738840260,1738808100,0.29,Expect a day of partly cloudy with rain,"{'day': 9.69, 'min': 5.95, 'max': 9.69, 'night': 8.76, 'eve': 7.93, 'morn': 6.01}","{'day': 8.77, 'night': 7.57, 'eve': 6.95, 'morn': 6.01}",1032,79,5.88,2.65,322,2.97,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",22,0.2,1.28,0.11,Biarritz,43.47,-1.55,,9.69,5.95,9.69,8.76,7.93,6.01,5.915,10.97375,2.7566666666666664,54.125,114
2025-02-07 12:00:00+00:00,1738912522,1738949122,1738929360,1738899000,0.33,There will be rain today,"{'day': 7.48, 'min': 5.12, 'max': 9.1, 'night': 5.12, 'eve': 5.75, 'morn': 8.23}","{'day': 6.49, 'night': 2.93, 'eve': 4.07, 'morn': 6.34}",1021,82,4.35,3.07,336,4.11,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,1.0,1.07,5.26,Biarritz,43.47,-1.55,,7.48,5.12,9.1,5.12,5.75,8.23,5.915,10.97375,2.7566666666666664,54.125,114
2025-02-08 12:00:00+00:00,1738998847,1739035604,1739019120,1738989540,0.36,"You can expect rain in the morning, with partly cloudy in the afternoon","{'day': 8.19, 'min': 5.14, 'max': 8.71, 'night': 5.22, 'eve': 6.77, 'morn': 5.64}","{'day': 7.38, 'night': 3.18, 'eve': 5.1, 'morn': 4.17}",1024,72,3.39,2.54,114,3.75,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,1.0,2.0,2.9,Biarritz,43.47,-1.55,,8.19,5.14,8.71,5.22,6.77,5.64,5.915,10.97375,2.7566666666666664,54.125,114
2025-02-09 12:00:00+00:00,1739085170,1739122086,1739109420,1739079300,0.4,Expect a day of partly cloudy with clear spells,"{'day': 8.62, 'min': 3.43, 'max': 10.49, 'night': 6.92, 'eve': 8.32, 'morn': 3.43}","{'day': 6.89, 'night': 4.94, 'eve': 6.34, 'morn': 0.86}",1031,67,2.61,4.37,95,5.7,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8,0.0,2.0,,Biarritz,43.47,-1.55,,8.62,3.43,10.49,6.92,8.32,3.43,5.915,10.97375,2.7566666666666664,54.125,114
2025-02-10 12:00:00+00:00,1739171492,1739208568,1739200080,1739168400,0.43,Expect a day of partly cloudy with clear spells,"{'day': 12.7, 'min': 5.91, 'max': 13.68, 'night': 9.36, 'eve': 11.06, 'morn': 5.99}","{'day': 11.54, 'night': 8.15, 'eve': 10.23, 'morn': 4.07}",1026,58,4.38,2.51,141,3.4,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,2.0,,Biarritz,43.47,-1.55,,12.7,5.91,13.68,9.36,11.06,5.99,5.915,10.97375,2.7566666666666664,54.125,114
2025-02-03 12:00:00+00:00,1738567191,1738603171,1738575840,0,0.18,"You can expect partly cloudy in the morning, with clearing in the afternoon","{'day': 10.86, 'min': 6.53, 'max': 12.42, 'night': 7.22, 'eve': 11.08, 'morn': 7.41}","{'day': 10.17, 'night': 6.49, 'eve': 10.46, 'morn': 6.4}",1027,83,8.09,1.98,118,2.25,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",62,0.49,1.89,,Bayonne,43.49,-1.47,,10.86,6.53,12.42,7.22,11.08,7.41,5.0,11.19625,3.335,51.125,98
2025-02-04 12:00:00+00:00,1738653522,1738689653,1738663680,1738625820,0.22,There will be clear sky today,"{'day': 12.59, 'min': 5.28, 'max': 13.22, 'night': 7.95, 'eve': 8.71, 'morn': 5.44}","{'day': 11.47, 'night': 6.68, 'eve': 8.17, 'morn': 4.11}",1028,60,4.82,2.19,310,2.85,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.96,,Bayonne,43.49,-1.47,,12.59,5.28,13.22,7.95,8.71,5.44,5.0,11.19625,3.335,51.125,98
2025-02-05 12:00:00+00:00,1738739852,1738776136,1738751760,1738716960,0.25,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 11.09, 'min': 6.35, 'max': 11.89, 'night': 6.38, 'eve': 8.62, 'morn': 6.67}","{'day': 10.13, 'night': 5.15, 'eve': 8.11, 'morn': 5.73}",1037,72,6.0,2.55,350,2.93,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",18,0.0,2.09,,Bayonne,43.49,-1.47,,11.09,6.35,11.89,6.38,8.62,6.67,5.0,11.19625,3.335,51.125,98
2025-02-06 12:00:00+00:00,1738826180,1738862618,1738840260,1738808100,0.29,Expect a day of partly cloudy with clear spells,"{'day': 9.71, 'min': 4.77, 'max': 9.71, 'night': 8.43, 'eve': 7.37, 'morn': 4.83}","{'day': 8.7, 'night': 7.26, 'eve': 6.3, 'morn': 4.83}",1032,77,5.7,2.72,313,3.5,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",23,0.0,1.45,,Bayonne,43.49,-1.47,,9.71,4.77,9.71,8.43,7.37,4.83,5.0,11.19625,3.335,51.125,98
2025-02-07 12:00:00+00:00,1738912506,1738949100,1738929300,1738899000,0.33,There will be rain today,"{'day': 7.49, 'min': 5.12, 'max': 8.74, 'night': 5.12, 'eve': 5.59, 'morn': 7.81}","{'day': 6.88, 'night': 3.48, 'eve': 4.34, 'morn': 6.27}",1021,80,4.12,2.44,336,3.81,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.98,0.98,3.76,Bayonne,43.49,-1.47,,7.49,5.12,8.74,5.12,5.59,7.81,5.0,11.19625,3.335,51.125,98
2025-02-08 12:00:00+00:00,1738998830,1739035583,1739019060,1738989540,0.36,"You can expect rain in the morning, with partly cloudy in the afternoon","{'day': 7.99, 'min': 4.46, 'max': 8.76, 'night': 4.46, 'eve': 6.12, 'morn': 4.66}","{'day': 7.04, 'night': 2.61, 'eve': 4.22, 'morn': 1.8}",1024,75,3.69,3.64,133,3.79,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",99,1.0,1.0,2.91,Bayonne,43.49,-1.47,,7.99,4.46,8.76,4.46,6.12,4.66,5.0,11.19625,3.335,51.125,98
2025-02-09 12:00:00+00:00,1739085153,1739122065,1739109420,1739079300,0.4,Expect a day of partly cloudy with clear spells,"{'day': 8.74, 'min': 2.55, 'max': 10.51, 'night': 6.45, 'eve': 8.01, 'morn': 2.55}","{'day': 7.06, 'night': 4.56, 'eve': 6.44, 'morn': 0.14}",1031,66,2.66,3.84,101,5.64,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",7,0.0,1.0,,Bayonne,43.49,-1.47,,8.74,2.55,10.51,6.45,8.01,2.55,5.0,11.19625,3.335,51.125,98
2025-02-10 12:00:00+00:00,1739171475,1739208547,1739200080,1739168400,0.43,Expect a day of partly cloudy with clear spells,"{'day': 13.21, 'min': 4.94, 'max': 14.32, 'night': 8.71, 'eve': 10.4, 'morn': 5.02}","{'day': 12.07, 'night': 7.62, 'eve': 9.61, 'morn': 2.98}",1026,57,4.74,2.43,134,3.33,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,1.0,,Bayonne,43.49,-1.47,,13.21,4.94,14.32,8.71,10.4,5.02,5.0,11.19625,3.335,51.125,98
2025-02-03 12:00:00+00:00,1738567492,1738602717,1738575540,0,0.18,There will be clear sky today,"{'day': 8.13, 'min': 3.97, 'max': 9.51, 'night': 6.47, 'eve': 8.67, 'morn': 4.01}","{'day': 8.13, 'night': 4.48, 'eve': 8.21, 'morn': 1.5}",1028,70,2.99,2.89,78,2.87,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.58,,La Rochelle,46.16,-1.15,,8.13,3.97,9.51,6.47,8.67,4.01,4.215,8.383750000000001,2.5500000000000003,60.875,236
2025-02-04 12:00:00+00:00,1738653815,1738689207,1738663200,1738626060,0.22,There will be clear sky today,"{'day': 8.54, 'min': 4.96, 'max': 9.05, 'night': 8.97, 'eve': 8.32, 'morn': 5.1}","{'day': 7.33, 'night': 7.71, 'eve': 6.96, 'morn': 2.57}",1029,65,2.27,3.09,132,3.3,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.63,,La Rochelle,46.16,-1.15,,8.54,4.96,9.05,8.97,8.32,5.1,4.215,8.383750000000001,2.5500000000000003,60.875,236
2025-02-05 12:00:00+00:00,1738740136,1738775698,1738751160,1738717380,0.25,"There will be clear sky until morning, then partly cloudy","{'day': 8.9, 'min': 6.66, 'max': 9.97, 'night': 6.66, 'eve': 7.9, 'morn': 6.93}","{'day': 7.53, 'night': 3.23, 'eve': 4.95, 'morn': 5.08}",1038,85,6.47,5.42,39,11.19,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",98,0.0,1.49,,La Rochelle,46.16,-1.15,,8.9,6.66,9.97,6.66,7.9,6.93,4.215,8.383750000000001,2.5500000000000003,60.875,236
2025-02-06 12:00:00+00:00,1738826456,1738862188,1738839480,1738808640,0.29,There will be partly cloudy today,"{'day': 7.21, 'min': 4.1, 'max': 7.95, 'night': 5.65, 'eve': 6.56, 'morn': 4.36}","{'day': 3.02, 'night': 0.91, 'eve': 2.33, 'morn': -0.17}",1034,70,2.04,8.35,44,12.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",95,0.0,1.64,,La Rochelle,46.16,-1.15,,7.21,4.1,7.95,5.65,6.56,4.36,4.215,8.383750000000001,2.5500000000000003,60.875,236
